time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.755029	2	1	4	12973	0.00302856
0.756029	2	1	4	12973	0.00302856
0.756029	2	1	4	12973	0.00302856
0.757029	2	1	4	12973	0.00302856
0.757029	2	1	4	12973	0.00302856
0.758029	2	1	4	12973	0.00302856
0.758029	2	1	4	12973	0.00302856
0.759029	2	1	4	12973	0.00302856
0.759029	2	1	4	12973	0.00302856
0.760029	2	1	4	12973	0.00302856
0.760029	2	1	4	12973	0.00302856
0.761029	2	1	4	12973	0.00302856
0.761029	2	1	4	12973	0.00302856
0.762029	2	1	4	12973	0.00302856
0.762029	2	1	4	12973	0.00302856
0.763029	2	1	4	12973	0.00302856
0.763029	2	1	4	12973	0.00302856
0.764029	2	1	4	12973	0.00302856
0.764029	2	1	4	12973	0.00302856
0.765029	2	1	4	12973	0.00302856
0.765029	2	1	4	12973	0.00302856
0.766029	2	1	4	12973	0.00302856
0.766029	2	1	4	12973	0.00302856
0.767029	2	1	4	12973	0.00302856
0.767029	2	1	4	12973	0.00302856
0.768029	2	1	4	12973	0.00302856
0.768029	2	1	4	12973	0.00302856
0.769029	2	1	4	12973	0.00302856
0.769029	2	1	4	12973	0.00302856
0.770029	2	1	4	12973	0.00302856
0.770029	2	1	4	12973	0.00302856
0.771029	2	1	4	12973	0.00302856
0.771029	2	1	4	12973	0.00302856
0.772029	2	1	4	12973	0.00302856
0.772029	2	1	4	12973	0.00302856
0.773029	2	1	4	12973	0.00302856
0.773029	2	1	4	12973	0.00302856
0.774029	2	1	4	12973	0.00302856
0.774029	2	1	4	12973	0.00302856
0.775029	2	1	4	12973	0.00302856
0.775029	2	1	4	12973	0.00302856
0.776029	2	1	4	12973	0.00302856
0.776029	2	1	4	12973	0.00302856
0.777029	2	1	4	12973	0.00302856
0.777029	2	1	4	12973	0.00302856
0.778029	2	1	4	12973	0.00302856
0.778029	2	1	4	12973	0.00302856
0.779029	2	1	4	12973	0.00302856
0.779029	2	1	4	12973	0.00302856
0.780029	2	1	4	12973	0.00302856
0.780029	2	1	4	12973	0.00302856
0.781029	2	1	4	12973	0.00302856
0.781029	2	1	4	12973	0.00302856
0.782029	2	1	4	12973	0.00302856
0.782029	2	1	4	12973	0.00302856
0.783029	2	1	4	12973	0.00302856
0.783029	2	1	4	12973	0.00302856
0.784029	2	1	4	12973	0.00302856
0.784029	2	1	4	12973	0.00302856
0.785029	2	1	4	12973	0.00302856
0.785029	2	1	4	12973	0.00302856
0.786029	2	1	4	12973	0.00302856
0.786029	2	1	4	12973	0.00302856
0.787029	2	1	4	12973	0.00302856
0.787029	2	1	4	12973	0.00302856
0.788029	2	1	4	12973	0.00302856
0.788029	2	1	4	12973	0.00302856
0.789029	2	1	4	12973	0.00302856
0.789029	2	1	4	12973	0.00302856
0.790029	2	1	4	12973	0.00302856
0.790029	2	1	4	12973	0.00302856
0.791029	2	1	4	12973	0.00302856
0.791029	2	1	4	12973	0.00302856
0.792029	2	1	4	12973	0.00302856
0.792029	2	1	4	12973	0.00302856
0.793029	2	1	4	12973	0.00302856
0.793029	2	1	4	12973	0.00302856
0.794029	2	1	4	12973	0.00302856
0.794029	2	1	4	12973	0.00302856
0.795029	2	1	4	12973	0.00302856
0.795029	2	1	4	12973	0.00302856
0.796029	2	1	4	12973	0.00302856
0.796029	2	1	4	12973	0.00302856
0.797029	2	1	4	12973	0.00302856
0.797029	2	1	4	12973	0.00302856
0.798029	2	1	4	12973	0.00302856
0.798029	2	1	4	12973	0.00302856
0.798957	2	1	4	11892	0.00295714
0.798957	2	1	4	11892	0.00295714
0.800029	2	1	4	12973	0.00302856
0.800029	2	1	4	12973	0.00302856
0.801029	2	1	4	12973	0.00302856
0.801029	2	1	4	12973	0.00302856
0.802029	2	1	4	12973	0.00302856
0.802029	2	1	4	12973	0.00302856
0.803029	2	1	4	12973	0.00302856
0.803029	2	1	4	12973	0.00302856
0.804029	2	1	4	12973	0.00302856
0.804029	2	1	4	12973	0.00302856
0.805029	2	1	4	12973	0.00302856
0.805029	2	1	4	12973	0.00302856
0.806029	2	1	4	12973	0.00302856
0.806029	2	1	4	12973	0.00302856
0.807029	2	1	4	12973	0.00302856
0.807029	2	1	4	12973	0.00302856
0.808029	2	1	4	12973	0.00302856
0.808029	2	1	4	12973	0.00302856
0.809029	2	1	4	12973	0.00302856
0.809029	2	1	4	12973	0.00302856
0.810029	2	1	4	12973	0.00302856
0.810029	2	1	4	12973	0.00302856
0.811029	2	1	4	12973	0.00302856
0.811029	2	1	4	12973	0.00302856
0.812029	2	1	4	12973	0.00302856
0.812029	2	1	4	12973	0.00302856
0.813029	2	1	4	12973	0.00302856
0.813029	2	1	4	12973	0.00302856
0.814029	2	1	4	12973	0.00302856
0.814029	2	1	4	12973	0.00302856
0.815029	2	1	4	12973	0.00302856
0.815029	2	1	4	12973	0.00302856
0.816029	2	1	4	12973	0.00302856
0.816029	2	1	4	12973	0.00302856
0.817029	2	1	4	12973	0.00302856
0.817029	2	1	4	12973	0.00302856
0.818029	2	1	4	12973	0.00302856
0.818029	2	1	4	12973	0.00302856
0.819029	2	1	4	12973	0.00302856
0.819029	2	1	4	12973	0.00302856
0.820029	2	1	4	12973	0.00302856
0.820029	2	1	4	12973	0.00302856
0.821029	2	1	4	12973	0.00302856
0.821029	2	1	4	12973	0.00302856
0.822029	2	1	4	12973	0.00302856
0.822029	2	1	4	12973	0.00302856
0.823029	2	1	4	12973	0.00302856
0.823029	2	1	4	12973	0.00302856
0.824029	2	1	4	12973	0.00302856
0.824029	2	1	4	12973	0.00302856
0.825029	2	1	4	12973	0.00302856
0.825029	2	1	4	12973	0.00302856
0.826029	2	1	4	12973	0.00302856
0.826029	2	1	4	12973	0.00302856
0.827029	2	1	4	12973	0.00302856
0.827029	2	1	4	12973	0.00302856
0.828029	2	1	4	12973	0.00302856
0.828029	2	1	4	12973	0.00302856
0.829029	2	1	4	12973	0.00302856
0.829029	2	1	4	12973	0.00302856
0.830029	2	1	4	12973	0.00302856
0.830029	2	1	4	12973	0.00302856
0.831029	2	1	4	12973	0.00302856
0.831029	2	1	4	12973	0.00302856
0.832029	2	1	4	12973	0.00302856
0.832029	2	1	4	12973	0.00302856
0.833029	2	1	4	12973	0.00302856
0.833029	2	1	4	12973	0.00302856
0.834029	2	1	4	12973	0.00302856
0.834029	2	1	4	12973	0.00302856
0.835029	2	1	4	12973	0.00302856
0.835029	2	1	4	12973	0.00302856
0.836029	2	1	4	12971	0.00302856
0.836029	2	1	4	12973	0.00302856
0.837029	2	1	4	12973	0.00302856
0.837029	2	1	4	12973	0.00302856
0.838029	2	1	4	12973	0.00302856
0.838029	2	1	4	12973	0.00302856
0.839029	2	1	4	12973	0.00302856
0.839029	2	1	4	12973	0.00302856
0.840029	2	1	4	12973	0.00302856
0.840029	2	1	4	12973	0.00302856
0.841029	2	1	4	12973	0.00302856
0.841029	2	1	4	12973	0.00302856
0.842029	2	1	4	12973	0.00302856
0.842029	2	1	4	12973	0.00302856
0.843029	2	1	4	12973	0.00302856
0.843029	2	1	4	12973	0.00302856
0.844029	2	1	4	12973	0.00302856
0.844029	2	1	4	12973	0.00302856
0.845029	2	1	4	12973	0.00302856
0.845029	2	1	4	12973	0.00302856
0.846029	2	1	4	12973	0.00302856
0.846029	2	1	4	12973	0.00302856
0.847029	2	1	4	12973	0.00302856
0.847029	2	1	4	12973	0.00302856
0.848029	2	1	4	12973	0.00302856
0.848029	2	1	4	12973	0.00302856
0.849029	2	1	4	12973	0.00302856
0.849029	2	1	4	12973	0.00302856
0.850029	2	1	4	12973	0.00302856
0.850029	2	1	4	12973	0.00302856
0.851029	2	1	4	12973	0.00302856
0.851029	2	1	4	12973	0.00302856
0.852029	2	1	4	12973	0.00302856
0.852029	2	1	4	12973	0.00302856
0.853029	2	1	4	12973	0.00302856
0.853029	2	1	4	12973	0.00302856
0.854029	2	1	4	12973	0.00302856
0.854029	2	1	4	12973	0.00302856
0.855029	2	1	4	12973	0.00302856
0.855029	2	1	4	12973	0.00302856
0.856029	2	1	4	12973	0.00302856
0.856029	2	1	4	12973	0.00302856
0.857029	2	1	4	12973	0.00302856
0.857029	2	1	4	12973	0.00302856
0.858029	2	1	4	12973	0.00302856
0.858029	2	1	4	12973	0.00302856
0.859029	2	1	4	12973	0.00302856
0.859029	2	1	4	12973	0.00302856
0.860029	2	1	4	12973	0.00302856
0.860029	2	1	4	12973	0.00302856
0.861029	2	1	4	12973	0.00302856
0.861029	2	1	4	12973	0.00302856
0.862029	2	1	4	12973	0.00302856
0.862029	2	1	4	12973	0.00302856
0.863029	2	1	4	12973	0.00302856
0.863029	2	1	4	12973	0.00302856
0.864029	2	1	4	12973	0.00302856
0.864029	2	1	4	12973	0.00302856
0.865029	2	1	4	12973	0.00302856
0.865029	2	1	4	12973	0.00302856
0.866029	2	1	4	12973	0.00302856
0.866029	2	1	4	12973	0.00302856
0.867029	2	1	4	12973	0.00302856
0.867029	2	1	4	12973	0.00302856
0.868029	2	1	4	12973	0.00302856
0.868029	2	1	4	12973	0.00302856
0.869029	2	1	4	12973	0.00302856
0.869029	2	1	4	12973	0.00302856
0.870029	2	1	4	12973	0.00302856
0.870029	2	1	4	12973	0.00302856
0.871029	2	1	4	12973	0.00302856
0.871029	2	1	4	12973	0.00302856
0.872029	2	1	4	12973	0.00302856
0.872029	2	1	4	12973	0.00302856
0.873029	2	1	4	12973	0.00302856
0.873029	2	1	4	12973	0.00302856
0.874029	2	1	4	12973	0.00302856
0.874029	2	1	4	12973	0.00302856
0.875029	2	1	4	12973	0.00302856
0.875029	2	1	4	12973	0.00302856
0.876029	2	1	4	12973	0.00302856
0.876029	2	1	4	12973	0.00302856
0.877029	2	1	4	12973	0.00302856
0.877029	2	1	4	12973	0.00302856
0.878029	2	1	4	12973	0.00302856
0.878029	2	1	4	12973	0.00302856
0.878957	2	1	4	11892	0.00295714
0.878957	2	1	4	11892	0.00295714
0.880029	2	1	4	12973	0.00302856
0.880029	2	1	4	12973	0.00302856
0.881029	2	1	4	12973	0.00302856
0.881029	2	1	4	12973	0.00302856
0.882029	2	1	4	12973	0.00302856
0.882029	2	1	4	12973	0.00302856
0.883029	2	1	4	12973	0.00302856
0.883029	2	1	4	12973	0.00302856
0.884029	2	1	4	12973	0.00302856
0.884029	2	1	4	12973	0.00302856
0.885029	2	1	4	12973	0.00302856
0.885029	2	1	4	12973	0.00302856
0.886029	2	1	4	12973	0.00302856
0.886029	2	1	4	12973	0.00302856
0.887029	2	1	4	12973	0.00302856
0.887029	2	1	4	12973	0.00302856
0.888029	2	1	4	12973	0.00302856
0.888029	2	1	4	12973	0.00302856
0.889029	2	1	4	12973	0.00302856
0.889029	2	1	4	12973	0.00302856
0.890029	2	1	4	12973	0.00302856
0.890029	2	1	4	12973	0.00302856
0.891029	2	1	4	12973	0.00302856
0.891029	2	1	4	12973	0.00302856
0.892029	2	1	4	12973	0.00302856
0.892029	2	1	4	12973	0.00302856
0.893029	2	1	4	12973	0.00302856
0.893029	2	1	4	12973	0.00302856
0.894029	2	1	4	12973	0.00302856
0.894029	2	1	4	12973	0.00302856
0.895029	2	1	4	12973	0.00302856
0.895029	2	1	4	12973	0.00302856
0.896029	2	1	4	12973	0.00302856
0.896029	2	1	4	12973	0.00302856
0.897029	2	1	4	12973	0.00302856
0.897029	2	1	4	12973	0.00302856
0.898029	2	1	4	12973	0.00302856
0.898029	2	1	4	12973	0.00302856
0.899029	2	1	4	12973	0.00302856
0.899029	2	1	4	12973	0.00302856
0.900029	2	1	4	12973	0.00302856
0.900029	2	1	4	12973	0.00302856
0.901029	2	1	4	12973	0.00302856
0.901029	2	1	4	12973	0.00302856
0.902029	2	1	4	12973	0.00302856
0.902029	2	1	4	12973	0.00302856
0.903029	2	1	4	12973	0.00302856
0.903029	2	1	4	12973	0.00302856
0.904029	2	1	4	12973	0.00302856
0.904029	2	1	4	12973	0.00302856
0.905029	2	1	4	12973	0.00302856
0.905029	2	1	4	12973	0.00302856
0.906029	2	1	4	12973	0.00302856
0.906029	2	1	4	12973	0.00302856
0.907029	2	1	4	12973	0.00302856
0.907029	2	1	4	12973	0.00302856
0.908029	2	1	4	12973	0.00302856
0.908029	2	1	4	12973	0.00302856
0.909029	2	1	4	12973	0.00302856
0.909029	2	1	4	12973	0.00302856
0.910029	2	1	4	12973	0.00302856
0.910029	2	1	4	12973	0.00302856
0.911029	2	1	4	12973	0.00302856
0.911029	2	1	4	12973	0.00302856
0.912029	2	1	4	12973	0.00302856
0.912029	2	1	4	12973	0.00302856
0.913029	2	1	4	12973	0.00302856
0.913029	2	1	4	12973	0.00302856
0.914029	2	1	4	12973	0.00302856
0.914029	2	1	4	12973	0.00302856
0.915029	2	1	4	12973	0.00302856
0.915029	2	1	4	12973	0.00302856
0.916029	2	1	4	12973	0.00302856
0.916029	2	1	4	12973	0.00302856
0.917029	2	1	4	12973	0.00302856
0.917029	2	1	4	12973	0.00302856
0.918029	2	1	4	12973	0.00302856
0.918029	2	1	4	12973	0.00302856
0.919029	2	1	4	12973	0.00302856
0.919029	2	1	4	12973	0.00302856
0.920029	2	1	4	12973	0.00302856
0.920029	2	1	4	12973	0.00302856
0.921029	2	1	4	12973	0.00302856
0.921029	2	1	4	12973	0.00302856
0.922029	2	1	4	12973	0.00302856
0.922029	2	1	4	12973	0.00302856
0.923029	2	1	4	12973	0.00302856
0.923029	2	1	4	12973	0.00302856
0.924029	2	1	4	12973	0.00302856
0.924029	2	1	4	12973	0.00302856
0.925029	2	1	4	12973	0.00302856
0.925029	2	1	4	12973	0.00302856
0.926029	2	1	4	12973	0.00302856
0.926029	2	1	4	12973	0.00302856
0.927029	2	1	4	12973	0.00302856
0.927029	2	1	4	12973	0.00302856
0.928029	2	1	4	12973	0.00302856
0.928029	2	1	4	12973	0.00302856
0.929029	2	1	4	12973	0.00302856
0.929029	2	1	4	12973	0.00302856
0.930029	2	1	4	12973	0.00302856
0.930029	2	1	4	12973	0.00302856
0.931029	2	1	4	12973	0.00302856
0.931029	2	1	4	12973	0.00302856
0.932029	2	1	4	12973	0.00302856
0.932029	2	1	4	12973	0.00302856
0.933029	2	1	4	12973	0.00302856
0.933029	2	1	4	12973	0.00302856
0.934029	2	1	4	12973	0.00302856
0.934029	2	1	4	12973	0.00302856
0.935029	2	1	4	12973	0.00302856
0.935029	2	1	4	12973	0.00302856
0.936029	2	1	4	12973	0.00302856
0.936029	2	1	4	12973	0.00302856
0.937029	2	1	4	12973	0.00302856
0.937029	2	1	4	12973	0.00302856
0.938029	2	1	4	12973	0.00302856
0.938029	2	1	4	12973	0.00302856
0.939029	2	1	4	12973	0.00302856
0.939029	2	1	4	12973	0.00302856
0.940029	2	1	4	12973	0.00302856
0.940029	2	1	4	12973	0.00302856
0.941029	2	1	4	12973	0.00302856
0.941029	2	1	4	12973	0.00302856
0.942029	2	1	4	12973	0.00302856
0.942029	2	1	4	12973	0.00302856
0.943029	2	1	4	12973	0.00302856
0.943029	2	1	4	12973	0.00302856
0.944029	2	1	4	12973	0.00302856
0.944029	2	1	4	12973	0.00302856
0.945029	2	1	4	12973	0.00302856
0.945029	2	1	4	12973	0.00302856
0.946029	2	1	4	12973	0.00302856
0.946029	2	1	4	12973	0.00302856
0.947029	2	1	4	12973	0.00302856
0.947029	2	1	4	12973	0.00302856
0.948029	2	1	4	12973	0.00302856
0.948029	2	1	4	12973	0.00302856
0.949029	2	1	4	12973	0.00302856
0.949029	2	1	4	12973	0.00302856
0.950029	2	1	4	12973	0.00302856
0.950029	2	1	4	12973	0.00302856
0.951029	2	1	4	12973	0.00302856
0.951029	2	1	4	12973	0.00302856
0.952029	2	1	4	12973	0.00302856
0.952029	2	1	4	12973	0.00302856
0.953029	2	1	4	12973	0.00302856
0.953029	2	1	4	12973	0.00302856
0.954029	2	1	4	12973	0.00302856
0.954029	2	1	4	12973	0.00302856
0.955029	2	1	4	12973	0.00302856
0.955029	2	1	4	12973	0.00302856
0.956029	2	1	4	12973	0.00302856
0.956029	2	1	4	12973	0.00302856
0.957029	2	1	4	12973	0.00302856
0.957029	2	1	4	12973	0.00302856
0.958029	2	1	4	12973	0.00302856
0.958029	2	1	4	12973	0.00302856
0.958957	2	1	4	11892	0.00295714
0.958957	2	1	4	11892	0.00295714
0.960029	2	1	4	12973	0.00302856
0.960029	2	1	4	12973	0.00302856
0.961029	2	1	4	12973	0.00302856
0.961029	2	1	4	12973	0.00302856
0.962029	2	1	4	12973	0.00302856
0.962029	2	1	4	12973	0.00302856
0.963029	2	1	4	12973	0.00302856
0.963029	2	1	4	12973	0.00302856
0.964029	2	1	4	12973	0.00302856
0.964029	2	1	4	12973	0.00302856
0.965029	2	1	4	12973	0.00302856
0.965029	2	1	4	12973	0.00302856
0.966029	2	1	4	12973	0.00302856
0.966029	2	1	4	12973	0.00302856
0.967029	2	1	4	12973	0.00302856
0.967029	2	1	4	12973	0.00302856
0.968029	2	1	4	12973	0.00302856
0.968029	2	1	4	12973	0.00302856
0.969029	2	1	4	12973	0.00302856
0.969029	2	1	4	12973	0.00302856
0.970029	2	1	4	12973	0.00302856
0.970029	2	1	4	12973	0.00302856
0.971029	2	1	4	12973	0.00302856
0.971029	2	1	4	12973	0.00302856
0.972029	2	1	4	12973	0.00302856
0.972029	2	1	4	12973	0.00302856
0.973029	2	1	4	12973	0.00302856
0.973029	2	1	4	12973	0.00302856
0.974029	2	1	4	12973	0.00302856
0.974029	2	1	4	12973	0.00302856
0.975029	2	1	4	12973	0.00302856
0.975029	2	1	4	12973	0.00302856
0.976029	2	1	4	12973	0.00302856
0.976029	2	1	4	12973	0.00302856
0.977029	2	1	4	12973	0.00302856
0.977029	2	1	4	12973	0.00302856
0.978029	2	1	4	12971	0.00302856
0.978029	2	1	4	12973	0.00302856
0.979029	2	1	4	12973	0.00302856
0.979029	2	1	4	12973	0.00302856
0.980029	2	1	4	12973	0.00302856
0.980029	2	1	4	12973	0.00302856
0.981029	2	1	4	12973	0.00302856
0.981029	2	1	4	12973	0.00302856
0.982029	2	1	4	12973	0.00302856
0.982029	2	1	4	12973	0.00302856
0.983029	2	1	4	12973	0.00302856
0.983029	2	1	4	12973	0.00302856
0.984029	2	1	4	12973	0.00302856
0.984029	2	1	4	12973	0.00302856
0.985029	2	1	4	12973	0.00302856
0.985029	2	1	4	12973	0.00302856
0.986029	2	1	4	12973	0.00302856
0.986029	2	1	4	12973	0.00302856
0.987029	2	1	4	12973	0.00302856
0.987029	2	1	4	12973	0.00302856
0.988029	2	1	4	12973	0.00302856
0.988029	2	1	4	12973	0.00302856
0.989029	2	1	4	12973	0.00302856
0.989029	2	1	4	12973	0.00302856
0.990029	2	1	4	12973	0.00302856
0.990029	2	1	4	12973	0.00302856
0.991029	2	1	4	12973	0.00302856
0.991029	2	1	4	12973	0.00302856
0.992029	2	1	4	12973	0.00302856
0.992029	2	1	4	12973	0.00302856
0.993029	2	1	4	12973	0.00302856
0.993029	2	1	4	12973	0.00302856
0.994029	2	1	4	12973	0.00302856
0.994029	2	1	4	12973	0.00302856
0.995029	2	1	4	12973	0.00302856
0.995029	2	1	4	12973	0.00302856
0.996029	2	1	4	12973	0.00302856
0.996029	2	1	4	12973	0.00302856
0.997029	2	1	4	12973	0.00302856
0.997029	2	1	4	12973	0.00302856
0.998029	2	1	4	12973	0.00302856
0.998029	2	1	4	12973	0.00302856
0.999029	2	1	4	12973	0.00302856
0.999029	2	1	4	12973	0.00302856
