time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.701029	2	1	4	1030	0.0112668
0.701029	2	1	4	1030	0.0112268
0.701029	2	1	4	1030	0.0111868
0.701029	2	1	4	1030	0.0111468
0.701029	2	1	4	1030	0.0111068
0.701029	2	1	4	1030	0.0110668
0.701029	2	1	4	1030	0.0110268
0.701029	2	1	4	1030	0.0109868
0.701029	2	1	4	1030	0.0109468
0.701029	2	1	4	1030	0.0109068
0.701029	2	1	4	1030	0.0108668
0.701029	2	1	4	1030	0.0108268
0.701029	2	1	4	1030	0.0107868
0.701029	2	1	4	1030	0.0107468
0.701029	2	1	4	1030	0.0107068
0.701029	2	1	4	1030	0.0106668
0.701029	2	1	4	1030	0.0106268
0.701029	2	1	4	1030	0.0105868
0.701029	2	1	4	1030	0.0105468
0.701029	2	1	4	1030	0.0105068
0.701029	2	1	4	1030	0.0104668
0.701029	2	1	4	1030	0.0104268
0.702029	2	1	4	1030	0.0113868
0.702029	2	1	4	1030	0.0113468
0.702029	2	1	4	1030	0.0113068
0.702029	2	1	4	1030	0.0112668
0.702029	2	1	4	1030	0.0112268
0.702029	2	1	4	1030	0.0111868
0.702029	2	1	4	1030	0.0111468
0.702029	2	1	4	1030	0.0111068
0.702029	2	1	4	1030	0.0110668
0.702029	2	1	4	1030	0.0110268
0.702029	2	1	4	1030	0.0109868
0.702029	2	1	4	1030	0.0109468
0.702029	2	1	4	1030	0.0109068
0.702029	2	1	4	1030	0.0108668
0.702029	2	1	4	1030	0.0108268
0.702029	2	1	4	1030	0.0107868
0.702029	2	1	4	1030	0.0107468
0.702029	2	1	4	1030	0.0107068
0.702029	2	1	4	1030	0.0106668
0.702029	2	1	4	1030	0.0106268
0.702029	2	1	4	1030	0.0105868
0.702029	2	1	4	1030	0.0105468
0.702029	2	1	4	1030	0.0105068
0.702029	2	1	4	1030	0.0104668
0.702029	2	1	4	1030	0.0104268
0.703029	2	1	4	1030	0.0113868
0.703029	2	1	4	1030	0.0113468
0.703029	2	1	4	1030	0.0113068
0.703029	2	1	4	1030	0.0112668
0.703029	2	1	4	1030	0.0112268
0.703029	2	1	4	1030	0.0111868
0.703029	2	1	4	1030	0.0111468
0.703029	2	1	4	1030	0.0111068
0.703029	2	1	4	1030	0.0110668
0.703029	2	1	4	1030	0.0110268
0.703029	2	1	4	1030	0.0109868
0.703029	2	1	4	1030	0.0109468
0.703029	2	1	4	1030	0.0109068
0.703029	2	1	4	1030	0.0108668
0.703029	2	1	4	1030	0.0108268
0.703029	2	1	4	1030	0.0107868
0.703029	2	1	4	1030	0.0107468
0.703029	2	1	4	1030	0.0107068
0.703029	2	1	4	1030	0.0106668
0.703029	2	1	4	1030	0.0106268
0.703029	2	1	4	1030	0.0105868
0.703029	2	1	4	1030	0.0105468
0.703029	2	1	4	1030	0.0105068
0.703029	2	1	4	1030	0.0104668
0.703029	2	1	4	1030	0.0104268
0.704029	2	1	4	1030	0.0113868
0.704029	2	1	4	1030	0.0113468
0.704029	2	1	4	1030	0.0113068
0.704029	2	1	4	1030	0.0112668
0.704029	2	1	4	1030	0.0112268
0.704029	2	1	4	1030	0.0111868
0.704029	2	1	4	1030	0.0111468
0.704029	2	1	4	1030	0.0111068
0.704029	2	1	4	1030	0.0110668
0.704029	2	1	4	1030	0.0110268
0.704029	2	1	4	1030	0.0109868
0.704029	2	1	4	1030	0.0109468
0.704029	2	1	4	1030	0.0109068
0.704029	2	1	4	1030	0.0108668
0.704029	2	1	4	1030	0.0108268
0.704029	2	1	4	1030	0.0107868
0.704029	2	1	4	1030	0.0107468
0.704029	2	1	4	1030	0.0107068
0.704029	2	1	4	1030	0.0106668
0.704029	2	1	4	1030	0.0106268
0.704029	2	1	4	1030	0.0105868
0.704029	2	1	4	1030	0.0105468
0.704029	2	1	4	1030	0.0105068
0.704029	2	1	4	1030	0.0104668
0.704029	2	1	4	1030	0.0104268
0.704029	2	1	4	1030	0.0103868
0.705029	2	1	4	1030	0.0113468
0.705029	2	1	4	1030	0.0113068
0.705029	2	1	4	1030	0.0112668
0.705029	2	1	4	1030	0.0112268
0.705029	2	1	4	1030	0.0111868
0.705029	2	1	4	1030	0.0111468
0.705029	2	1	4	1030	0.0111068
0.705029	2	1	4	1030	0.0110668
0.705029	2	1	4	1030	0.0110268
0.705029	2	1	4	1030	0.0109868
0.705029	2	1	4	1030	0.0109468
0.705029	2	1	4	1030	0.0109068
0.705029	2	1	4	1030	0.0108668
0.705029	2	1	4	1030	0.0108268
0.705029	2	1	4	1030	0.0107868
0.705029	2	1	4	1030	0.0107468
0.705029	2	1	4	1030	0.0107068
0.705029	2	1	4	1030	0.0106668
0.705029	2	1	4	1030	0.0106268
0.705029	2	1	4	1030	0.0105868
0.705029	2	1	4	1030	0.0105468
0.705029	2	1	4	1030	0.0105068
0.705029	2	1	4	1030	0.0104668
0.705029	2	1	4	1030	0.0104268
0.705029	2	1	4	1030	0.0103868
0.706029	2	1	4	1030	0.0113468
0.706029	2	1	4	1030	0.0113068
0.706029	2	1	4	1030	0.0112668
0.706029	2	1	4	1030	0.0112268
0.706029	2	1	4	1030	0.0111868
0.706029	2	1	4	1030	0.0111468
0.706029	2	1	4	1030	0.0111068
0.706029	2	1	4	1030	0.0110668
0.706029	2	1	4	1030	0.0110268
0.706029	2	1	4	1030	0.0109868
0.706029	2	1	4	1030	0.0109468
0.706029	2	1	4	1030	0.0109068
0.706029	2	1	4	1030	0.0108668
0.706029	2	1	4	1030	0.0108268
0.706029	2	1	4	1030	0.0107868
0.706029	2	1	4	1030	0.0107468
0.706029	2	1	4	1030	0.0107068
0.706029	2	1	4	1030	0.0106668
0.706029	2	1	4	1030	0.0106268
0.706029	2	1	4	1030	0.0105868
0.706029	2	1	4	1030	0.0105468
0.706029	2	1	4	1030	0.0105068
0.706029	2	1	4	1030	0.0104668
0.706029	2	1	4	1030	0.0104268
0.706029	2	1	4	1030	0.0103868
0.707029	2	1	4	1030	0.0113468
0.707029	2	1	4	1030	0.0113068
0.707029	2	1	4	1030	0.0112668
0.707029	2	1	4	1030	0.0112268
0.707029	2	1	4	1030	0.0111868
0.707029	2	1	4	1030	0.0111468
0.707029	2	1	4	1030	0.0111068
0.707029	2	1	4	1030	0.0110668
0.707029	2	1	4	1030	0.0110268
0.707029	2	1	4	1030	0.0109868
0.707029	2	1	4	1030	0.0109468
0.707029	2	1	4	1030	0.0109068
0.707029	2	1	4	1030	0.0108668
0.707029	2	1	4	1030	0.0108268
0.707029	2	1	4	1030	0.0107868
0.707029	2	1	4	1030	0.0107468
0.707029	2	1	4	1030	0.0107068
0.707029	2	1	4	1030	0.0106668
0.707029	2	1	4	1030	0.0106268
0.707029	2	1	4	1030	0.0105868
0.707029	2	1	4	1030	0.0105468
0.707029	2	1	4	1030	0.0105068
0.707029	2	1	4	1030	0.0104668
0.707029	2	1	4	1030	0.0104268
0.707029	2	1	4	1030	0.0103868
0.708029	2	1	4	1030	0.0113468
0.708029	2	1	4	1030	0.0113068
0.708029	2	1	4	1030	0.0112668
0.708029	2	1	4	1030	0.0112268
0.708029	2	1	4	1030	0.0111868
0.708029	2	1	4	1030	0.0111468
0.708029	2	1	4	1030	0.0111068
0.708029	2	1	4	1030	0.0110668
0.708029	2	1	4	1030	0.0110268
0.708029	2	1	4	1030	0.0109868
0.708029	2	1	4	1030	0.0109468
0.708029	2	1	4	1030	0.0109068
0.708029	2	1	4	1030	0.0108668
0.708029	2	1	4	1030	0.0108268
0.708029	2	1	4	1030	0.0107868
0.708029	2	1	4	1030	0.0107468
0.708029	2	1	4	1030	0.0107068
0.708029	2	1	4	1030	0.0106668
0.708029	2	1	4	1030	0.0106268
0.708029	2	1	4	1030	0.0105868
0.708029	2	1	4	1030	0.0105468
0.708029	2	1	4	1030	0.0105068
0.708029	2	1	4	1030	0.0104668
0.708029	2	1	4	1030	0.0104268
0.708029	2	1	4	1030	0.0103868
0.709029	2	1	4	1030	0.0113468
0.709029	2	1	4	1030	0.0113068
0.709029	2	1	4	1030	0.0112668
0.709029	2	1	4	1030	0.0112268
0.709029	2	1	4	1030	0.0111868
0.709029	2	1	4	1030	0.0111468
0.709029	2	1	4	1030	0.0111068
0.709029	2	1	4	1030	0.0110668
0.709029	2	1	4	1030	0.0110268
0.709029	2	1	4	1030	0.0109868
0.709029	2	1	4	1030	0.0109468
0.709029	2	1	4	1030	0.0109068
0.709029	2	1	4	1030	0.0108668
0.709029	2	1	4	1030	0.0108268
0.709029	2	1	4	1030	0.0107868
0.709029	2	1	4	1030	0.0107468
0.709029	2	1	4	1030	0.0107068
0.709029	2	1	4	1030	0.0106668
0.709029	2	1	4	1030	0.0106268
0.709029	2	1	4	1030	0.0105868
0.709029	2	1	4	1030	0.0105468
0.709029	2	1	4	1030	0.0105068
0.709029	2	1	4	1030	0.0104668
0.709029	2	1	4	1030	0.0104268
0.709029	2	1	4	1030	0.0103868
0.710029	2	1	4	1030	0.0113468
0.710029	2	1	4	1030	0.0113068
0.710029	2	1	4	1030	0.0112668
0.710029	2	1	4	1030	0.0112268
0.710029	2	1	4	1030	0.0111868
0.710029	2	1	4	1030	0.0111468
0.710029	2	1	4	1030	0.0111068
0.710029	2	1	4	1030	0.0110668
0.710029	2	1	4	1030	0.0110268
0.710029	2	1	4	1030	0.0109868
0.710029	2	1	4	1030	0.0109468
0.710029	2	1	4	1030	0.0109068
0.710029	2	1	4	1030	0.0108668
0.710029	2	1	4	1030	0.0108268
0.710029	2	1	4	1030	0.0107868
0.710029	2	1	4	1030	0.0107468
0.710029	2	1	4	1030	0.0107068
0.710029	2	1	4	1030	0.0106668
0.710029	2	1	4	1030	0.0106268
0.710029	2	1	4	1030	0.0105868
0.710029	2	1	4	1030	0.0105468
0.710029	2	1	4	1030	0.0105068
0.710029	2	1	4	1030	0.0104668
0.710029	2	1	4	1030	0.0104268
0.710029	2	1	4	1030	0.0103868
0.711029	2	1	4	1030	0.0113468
0.711029	2	1	4	1030	0.0113068
0.711029	2	1	4	1030	0.0112668
0.711029	2	1	4	1030	0.0112268
0.711029	2	1	4	1030	0.0111868
0.711029	2	1	4	1030	0.0111468
0.711029	2	1	4	1030	0.0111068
0.711029	2	1	4	1030	0.0110668
0.711029	2	1	4	1030	0.0110268
0.711029	2	1	4	1030	0.0109868
0.711029	2	1	4	1030	0.0109468
0.711029	2	1	4	1030	0.0109068
0.711029	2	1	4	1030	0.0108668
0.711029	2	1	4	1030	0.0108268
0.711029	2	1	4	1030	0.0107868
0.711029	2	1	4	1030	0.0107468
0.711029	2	1	4	1030	0.0107068
0.711029	2	1	4	1030	0.0106668
0.711029	2	1	4	1030	0.0106268
0.711029	2	1	4	1030	0.0105868
0.711029	2	1	4	1030	0.0105468
0.711029	2	1	4	1030	0.0105068
0.711029	2	1	4	1030	0.0104668
0.711029	2	1	4	1030	0.0104268
0.711029	2	1	4	1030	0.0103868
0.711029	2	1	4	1030	0.0103468
0.712029	2	1	4	1030	0.0113068
0.712029	2	1	4	1030	0.0112668
0.712029	2	1	4	1030	0.0112268
0.712029	2	1	4	1030	0.0111868
0.712029	2	1	4	1030	0.0111468
0.712029	2	1	4	1030	0.0111068
0.712029	2	1	4	1030	0.0110668
0.712029	2	1	4	1030	0.0110268
0.712029	2	1	4	1030	0.0109868
0.712029	2	1	4	1030	0.0109468
0.712029	2	1	4	1030	0.0109068
0.712029	2	1	4	1030	0.0108668
0.712029	2	1	4	1030	0.0108268
0.712029	2	1	4	1030	0.0107868
0.712029	2	1	4	1030	0.0107468
0.712029	2	1	4	1030	0.0107068
0.712029	2	1	4	1030	0.0106668
0.712029	2	1	4	1030	0.0106268
0.712029	2	1	4	1030	0.0105868
0.712029	2	1	4	1030	0.0105468
0.712029	2	1	4	1030	0.0105068
0.712029	2	1	4	1030	0.0104668
0.712029	2	1	4	1030	0.0104268
0.712029	2	1	4	1030	0.0103868
0.712029	2	1	4	1030	0.0103468
0.713029	2	1	4	1030	0.0113068
0.713029	2	1	4	1030	0.0112668
0.713029	2	1	4	1030	0.0112268
0.713029	2	1	4	1030	0.0111868
0.713029	2	1	4	1030	0.0111468
0.713029	2	1	4	1030	0.0111068
0.713029	2	1	4	1030	0.0110668
0.713029	2	1	4	1030	0.0110268
0.713029	2	1	4	1030	0.0109868
0.713029	2	1	4	1030	0.0109468
0.713029	2	1	4	1030	0.0109068
0.713029	2	1	4	1030	0.0108668
0.713029	2	1	4	1030	0.0108268
0.713029	2	1	4	1030	0.0107868
0.713029	2	1	4	1030	0.0107468
0.713029	2	1	4	1030	0.0107068
0.713029	2	1	4	1030	0.0106668
0.713029	2	1	4	1030	0.0106268
0.713029	2	1	4	1030	0.0105868
0.713029	2	1	4	1030	0.0105468
0.713029	2	1	4	1030	0.0105068
0.713029	2	1	4	1030	0.0104668
0.713029	2	1	4	1030	0.0104268
0.713029	2	1	4	1030	0.0103868
0.713029	2	1	4	1030	0.0103468
0.714029	2	1	4	1030	0.0113068
0.714029	2	1	4	1030	0.0112668
0.714029	2	1	4	1030	0.0112268
0.714029	2	1	4	1030	0.0111868
0.714029	2	1	4	1030	0.0111468
0.714029	2	1	4	1030	0.0111068
0.714029	2	1	4	1030	0.0110668
0.714029	2	1	4	1030	0.0110268
0.714029	2	1	4	1030	0.0109868
0.714029	2	1	4	1030	0.0109468
0.714029	2	1	4	1030	0.0109068
0.714029	2	1	4	1030	0.0108668
0.714029	2	1	4	1030	0.0108268
0.714029	2	1	4	1030	0.0107868
0.714029	2	1	4	1030	0.0107468
0.714029	2	1	4	1030	0.0107068
0.714029	2	1	4	1030	0.0106668
0.714029	2	1	4	1030	0.0106268
0.714029	2	1	4	1030	0.0105868
0.714029	2	1	4	1030	0.0105468
0.714029	2	1	4	1030	0.0105068
0.714029	2	1	4	1030	0.0104668
0.714029	2	1	4	1030	0.0104268
0.714029	2	1	4	1030	0.0103868
0.714029	2	1	4	1030	0.0103468
0.715029	2	1	4	1030	0.0113068
0.715029	2	1	4	1030	0.0112668
0.715029	2	1	4	1030	0.0112268
0.715029	2	1	4	1030	0.0111868
0.715029	2	1	4	1030	0.0111468
0.715029	2	1	4	1030	0.0111068
0.715029	2	1	4	1030	0.0110668
0.715029	2	1	4	1030	0.0110268
0.715029	2	1	4	1030	0.0109868
0.715029	2	1	4	1030	0.0109468
0.715029	2	1	4	1030	0.0109068
0.715029	2	1	4	1030	0.0108668
0.715029	2	1	4	1030	0.0108268
0.715029	2	1	4	1030	0.0107868
0.715029	2	1	4	1030	0.0107468
0.715029	2	1	4	1030	0.0107068
0.715029	2	1	4	1030	0.0106668
0.715029	2	1	4	1030	0.0106268
0.715029	2	1	4	1030	0.0105868
0.715029	2	1	4	1030	0.0105468
0.715029	2	1	4	1030	0.0105068
0.715029	2	1	4	1030	0.0104668
0.715029	2	1	4	1030	0.0104268
0.715029	2	1	4	1030	0.0103868
0.715029	2	1	4	1030	0.0103468
0.716029	2	1	4	1030	0.0113068
0.716029	2	1	4	1030	0.0112668
0.716029	2	1	4	1030	0.0112268
0.716029	2	1	4	1030	0.0111868
0.716029	2	1	4	1030	0.0111468
0.716029	2	1	4	1030	0.0111068
0.716029	2	1	4	1030	0.0110668
0.716029	2	1	4	1030	0.0110268
0.716029	2	1	4	1030	0.0109868
0.716029	2	1	4	1030	0.0109468
0.716029	2	1	4	1030	0.0109068
0.716029	2	1	4	1030	0.0108668
0.716029	2	1	4	1030	0.0108268
0.716029	2	1	4	1030	0.0107868
0.716029	2	1	4	1030	0.0107468
0.716029	2	1	4	1030	0.0107068
0.716029	2	1	4	1030	0.0106668
0.716029	2	1	4	1030	0.0106268
0.716029	2	1	4	1030	0.0105868
0.716029	2	1	4	1030	0.0105468
0.716029	2	1	4	1030	0.0105068
0.716029	2	1	4	1030	0.0104668
0.716029	2	1	4	1030	0.0104268
0.716029	2	1	4	1030	0.0103868
0.716029	2	1	4	1030	0.0103468
0.717029	2	1	4	1030	0.0113068
0.717029	2	1	4	1030	0.0112668
0.717029	2	1	4	1030	0.0112268
0.717029	2	1	4	1030	0.0111868
0.717029	2	1	4	1030	0.0111468
0.717029	2	1	4	1030	0.0111068
0.717029	2	1	4	1030	0.0110668
0.717029	2	1	4	1030	0.0110268
0.717029	2	1	4	1030	0.0109868
0.717029	2	1	4	1030	0.0109468
0.717029	2	1	4	1030	0.0109068
0.717029	2	1	4	1030	0.0108668
0.717029	2	1	4	1030	0.0108268
0.717029	2	1	4	1030	0.0107868
0.717029	2	1	4	1030	0.0107468
0.717029	2	1	4	1030	0.0107068
0.717029	2	1	4	1030	0.0106668
0.717029	2	1	4	1030	0.0106268
0.717029	2	1	4	1030	0.0105868
0.717029	2	1	4	1030	0.0105468
0.717029	2	1	4	1030	0.0105068
0.717029	2	1	4	1030	0.0104668
0.717029	2	1	4	1030	0.0104268
0.717029	2	1	4	1030	0.0103868
0.717029	2	1	4	1030	0.0103468
0.717029	2	1	4	1030	0.0103068
0.718029	2	1	4	1030	0.0112668
0.718029	2	1	4	1030	0.0112268
0.718029	2	1	4	1030	0.0111868
0.718029	2	1	4	1030	0.0111468
0.718029	2	1	4	1030	0.0111068
0.718029	2	1	4	1030	0.0110668
0.718029	2	1	4	1030	0.0110268
0.718029	2	1	4	1030	0.0109868
0.718029	2	1	4	1030	0.0109468
0.718029	2	1	4	1030	0.0109068
0.718029	2	1	4	1030	0.0108668
0.718029	2	1	4	1030	0.0108268
0.718029	2	1	4	1030	0.0107868
0.718029	2	1	4	1030	0.0107468
0.718029	2	1	4	1030	0.0107068
0.718029	2	1	4	1030	0.0106668
0.718029	2	1	4	1030	0.0106268
0.718029	2	1	4	1030	0.0105868
0.718029	2	1	4	1030	0.0105468
0.718029	2	1	4	1030	0.0105068
0.718029	2	1	4	1030	0.0104668
0.718029	2	1	4	1030	0.0104268
0.718029	2	1	4	1030	0.0103868
0.718029	2	1	4	1030	0.0103468
0.718029	2	1	4	1030	0.0103068
0.718957	2	1	4	1030	0.0111953
0.718957	2	1	4	1030	0.0111553
0.718957	2	1	4	1030	0.0111153
0.718957	2	1	4	1030	0.0110753
0.718957	2	1	4	1030	0.0110353
0.718957	2	1	4	1030	0.0109953
0.718957	2	1	4	1030	0.0109553
0.718957	2	1	4	1030	0.0109153
0.718957	2	1	4	1030	0.0108753
0.718957	2	1	4	1030	0.0108353
0.718957	2	1	4	1030	0.0107953
0.718957	2	1	4	1030	0.0107553
0.718957	2	1	4	1030	0.0107153
0.718957	2	1	4	1030	0.0106753
0.718957	2	1	4	1030	0.0106353
0.718957	2	1	4	1030	0.0105953
0.718957	2	1	4	1030	0.0105553
0.718957	2	1	4	1030	0.0105153
0.718957	2	1	4	1030	0.0104753
0.718957	2	1	4	1030	0.0104353
0.718957	2	1	4	1030	0.0103953
0.718957	2	1	4	1030	0.0103553
0.718957	2	1	4	1030	0.0103153
0.720029	2	1	4	1030	0.0113468
0.720029	2	1	4	1030	0.0113068
0.720029	2	1	4	1030	0.0112668
0.720029	2	1	4	1030	0.0112268
0.720029	2	1	4	1030	0.0111868
0.720029	2	1	4	1030	0.0111468
0.720029	2	1	4	1030	0.0111068
0.720029	2	1	4	1030	0.0110668
0.720029	2	1	4	1030	0.0110268
0.720029	2	1	4	1030	0.0109868
0.720029	2	1	4	1030	0.0109468
0.720029	2	1	4	1030	0.0109068
0.720029	2	1	4	1030	0.0108668
0.720029	2	1	4	1030	0.0108268
0.720029	2	1	4	1030	0.0107868
0.720029	2	1	4	1030	0.0107468
0.720029	2	1	4	1030	0.0107068
0.720029	2	1	4	1030	0.0106668
0.720029	2	1	4	1030	0.0106268
0.720029	2	1	4	1030	0.0105868
0.720029	2	1	4	1030	0.0105468
0.720029	2	1	4	1030	0.0105068
0.720029	2	1	4	1030	0.0104668
0.720029	2	1	4	1030	0.0104268
0.720029	2	1	4	1030	0.0103868
0.721029	2	1	4	1030	0.0113468
0.721029	2	1	4	1030	0.0113068
0.721029	2	1	4	1030	0.0112668
0.721029	2	1	4	1030	0.0112268
0.721029	2	1	4	1030	0.0111868
0.721029	2	1	4	1030	0.0111468
0.721029	2	1	4	1030	0.0111068
0.721029	2	1	4	1030	0.0110668
0.721029	2	1	4	1030	0.0110268
0.721029	2	1	4	1030	0.0109868
0.721029	2	1	4	1030	0.0109468
0.721029	2	1	4	1030	0.0109068
0.721029	2	1	4	1030	0.0108668
0.721029	2	1	4	1030	0.0108268
0.721029	2	1	4	1030	0.0107868
0.721029	2	1	4	1030	0.0107468
0.721029	2	1	4	1030	0.0107068
0.721029	2	1	4	1030	0.0106668
0.721029	2	1	4	1030	0.0106268
0.721029	2	1	4	1030	0.0105868
0.721029	2	1	4	1030	0.0105468
0.721029	2	1	4	1030	0.0105068
0.721029	2	1	4	1030	0.0104668
0.721029	2	1	4	1030	0.0104268
0.721029	2	1	4	1030	0.0103868
0.722029	2	1	4	1030	0.0113468
0.722029	2	1	4	1030	0.0113068
0.722029	2	1	4	1030	0.0112668
0.722029	2	1	4	1030	0.0112268
0.722029	2	1	4	1030	0.0111868
0.722029	2	1	4	1030	0.0111468
0.722029	2	1	4	1030	0.0111068
0.722029	2	1	4	1030	0.0110668
0.722029	2	1	4	1030	0.0110268
0.722029	2	1	4	1030	0.0109868
0.722029	2	1	4	1030	0.0109468
0.722029	2	1	4	1030	0.0109068
0.722029	2	1	4	1030	0.0108668
0.722029	2	1	4	1030	0.0108268
0.722029	2	1	4	1030	0.0107868
0.722029	2	1	4	1030	0.0107468
0.722029	2	1	4	1030	0.0107068
0.722029	2	1	4	1030	0.0106668
0.722029	2	1	4	1030	0.0106268
0.722029	2	1	4	1030	0.0105868
0.722029	2	1	4	1030	0.0105468
0.722029	2	1	4	1030	0.0105068
0.722029	2	1	4	1030	0.0104668
0.722029	2	1	4	1030	0.0104268
0.722029	2	1	4	1030	0.0103868
0.723029	2	1	4	1030	0.0113468
0.723029	2	1	4	1030	0.0113068
0.723029	2	1	4	1030	0.0112668
0.723029	2	1	4	1030	0.0112268
0.723029	2	1	4	1030	0.0111868
0.723029	2	1	4	1030	0.0111468
0.723029	2	1	4	1030	0.0111068
0.723029	2	1	4	1030	0.0110668
0.723029	2	1	4	1030	0.0110268
0.723029	2	1	4	1030	0.0109868
0.723029	2	1	4	1030	0.0109468
0.723029	2	1	4	1030	0.0109068
0.723029	2	1	4	1030	0.0108668
0.723029	2	1	4	1030	0.0108268
0.723029	2	1	4	1030	0.0107868
0.723029	2	1	4	1030	0.0107468
0.723029	2	1	4	1030	0.0107068
0.723029	2	1	4	1030	0.0106668
0.723029	2	1	4	1030	0.0106268
0.723029	2	1	4	1030	0.0105868
0.723029	2	1	4	1030	0.0105468
0.723029	2	1	4	1030	0.0105068
0.723029	2	1	4	1030	0.0104668
0.723029	2	1	4	1030	0.0104268
0.723029	2	1	4	1030	0.0103868
0.724029	2	1	4	1030	0.0113468
0.724029	2	1	4	1030	0.0113068
0.724029	2	1	4	1030	0.0112668
0.724029	2	1	4	1030	0.0112268
0.724029	2	1	4	1030	0.0111868
0.724029	2	1	4	1030	0.0111468
0.724029	2	1	4	1030	0.0111068
0.724029	2	1	4	1030	0.0110668
0.724029	2	1	4	1030	0.0110268
0.724029	2	1	4	1030	0.0109868
0.724029	2	1	4	1030	0.0109468
0.724029	2	1	4	1030	0.0109068
0.724029	2	1	4	1030	0.0108668
0.724029	2	1	4	1030	0.0108268
0.724029	2	1	4	1030	0.0107868
0.724029	2	1	4	1030	0.0107468
0.724029	2	1	4	1030	0.0107068
0.724029	2	1	4	1030	0.0106668
0.724029	2	1	4	1030	0.0106268
0.724029	2	1	4	1030	0.0105868
0.724029	2	1	4	1030	0.0105468
0.724029	2	1	4	1030	0.0105068
0.724029	2	1	4	1030	0.0104668
0.724029	2	1	4	1030	0.0104268
0.724029	2	1	4	1030	0.0103868
0.725029	2	1	4	1030	0.0113468
0.725029	2	1	4	1030	0.0113068
0.725029	2	1	4	1030	0.0112668
0.725029	2	1	4	1030	0.0112268
0.725029	2	1	4	1030	0.0111868
0.725029	2	1	4	1030	0.0111468
0.725029	2	1	4	1030	0.0111068
0.725029	2	1	4	1030	0.0110668
0.725029	2	1	4	1030	0.0110268
0.725029	2	1	4	1030	0.0109868
0.725029	2	1	4	1030	0.0109468
0.725029	2	1	4	1030	0.0109068
0.725029	2	1	4	1030	0.0108668
0.725029	2	1	4	1030	0.0108268
0.725029	2	1	4	1030	0.0107868
0.725029	2	1	4	1030	0.0107468
0.725029	2	1	4	1030	0.0107068
0.725029	2	1	4	1030	0.0106668
0.725029	2	1	4	1030	0.0106268
0.725029	2	1	4	1030	0.0105868
0.725029	2	1	4	1030	0.0105468
0.725029	2	1	4	1030	0.0105068
0.725029	2	1	4	1030	0.0104668
0.725029	2	1	4	1030	0.0104268
0.725029	2	1	4	1030	0.0103868
0.725029	2	1	4	1030	0.0103468
0.726029	2	1	4	1030	0.0113068
0.726029	2	1	4	1030	0.0112668
0.726029	2	1	4	1030	0.0112268
0.726029	2	1	4	1030	0.0111868
0.726029	2	1	4	1030	0.0111468
0.726029	2	1	4	1030	0.0111068
0.726029	2	1	4	1030	0.0110668
0.726029	2	1	4	1030	0.0110268
0.726029	2	1	4	1030	0.0109868
0.726029	2	1	4	1030	0.0109468
0.726029	2	1	4	1030	0.0109068
0.726029	2	1	4	1030	0.0108668
0.726029	2	1	4	1030	0.0108268
0.726029	2	1	4	1030	0.0107868
0.726029	2	1	4	1030	0.0107468
0.726029	2	1	4	1030	0.0107068
0.726029	2	1	4	1030	0.0106668
0.726029	2	1	4	1030	0.0106268
0.726029	2	1	4	1030	0.0105868
0.726029	2	1	4	1030	0.0105468
0.726029	2	1	4	1030	0.0105068
0.726029	2	1	4	1030	0.0104668
0.726029	2	1	4	1030	0.0104268
0.726029	2	1	4	1030	0.0103868
0.726029	2	1	4	1030	0.0103468
0.727029	2	1	4	1030	0.0113068
0.727029	2	1	4	1030	0.0112668
0.727029	2	1	4	1030	0.0112268
0.727029	2	1	4	1030	0.0111868
0.727029	2	1	4	1030	0.0111468
0.727029	2	1	4	1030	0.0111068
0.727029	2	1	4	1030	0.0110668
0.727029	2	1	4	1030	0.0110268
0.727029	2	1	4	1030	0.0109868
0.727029	2	1	4	1030	0.0109468
0.727029	2	1	4	1030	0.0109068
0.727029	2	1	4	1030	0.0108668
0.727029	2	1	4	1030	0.0108268
0.727029	2	1	4	1030	0.0107868
0.727029	2	1	4	1030	0.0107468
0.727029	2	1	4	1030	0.0107068
0.727029	2	1	4	1030	0.0106668
0.727029	2	1	4	1030	0.0106268
0.727029	2	1	4	1030	0.0105868
0.727029	2	1	4	1030	0.0105468
0.727029	2	1	4	1030	0.0105068
0.727029	2	1	4	1030	0.0104668
0.727029	2	1	4	1030	0.0104268
0.727029	2	1	4	1030	0.0103868
0.727029	2	1	4	1030	0.0103468
0.728029	2	1	4	1030	0.0113068
0.728029	2	1	4	1030	0.0112668
0.728029	2	1	4	1030	0.0112268
0.728029	2	1	4	1030	0.0111868
0.728029	2	1	4	1030	0.0111468
0.728029	2	1	4	1030	0.0111068
0.728029	2	1	4	1030	0.0110668
0.728029	2	1	4	1030	0.0110268
0.728029	2	1	4	1030	0.0109868
0.728029	2	1	4	1030	0.0109468
0.728029	2	1	4	1030	0.0109068
0.728029	2	1	4	1030	0.0108668
0.728029	2	1	4	1030	0.0108268
0.728029	2	1	4	1030	0.0107868
0.728029	2	1	4	1030	0.0107468
0.728029	2	1	4	1030	0.0107068
0.728029	2	1	4	1030	0.0106668
0.728029	2	1	4	1030	0.0106268
0.728029	2	1	4	1030	0.0105868
0.728029	2	1	4	1030	0.0105468
0.728029	2	1	4	1030	0.0105068
0.728029	2	1	4	1030	0.0104668
0.728029	2	1	4	1030	0.0104268
0.728029	2	1	4	1030	0.0103868
