time(s)	cellId	rnti	lcid	packetSize
0.682082	2	1	4	1030
0.682122	2	1	4	1030
0.682162	2	1	4	1030
0.682202	2	1	4	1030
0.682242	2	1	4	1030
0.682282	2	1	4	1030
0.682322	2	1	4	1030
0.682362	2	1	4	1030
0.682402	2	1	4	1030
0.682442	2	1	4	1030
0.682482	2	1	4	1030
0.682522	2	1	4	1030
0.682562	2	1	4	1030
0.682602	2	1	4	1030
0.682642	2	1	4	1030
0.682682	2	1	4	1030
0.682722	2	1	4	1030
0.682762	2	1	4	1030
0.682802	2	1	4	1030
0.682842	2	1	4	1030
0.682882	2	1	4	1030
0.682922	2	1	4	1030
0.682962	2	1	4	1030
0.683002	2	1	4	1030
0.683042	2	1	4	1030
0.683082	2	1	4	1030
0.683122	2	1	4	1030
0.683162	2	1	4	1030
0.683202	2	1	4	1030
0.683242	2	1	4	1030
0.683282	2	1	4	1030
0.683322	2	1	4	1030
0.683362	2	1	4	1030
0.683402	2	1	4	1030
0.683442	2	1	4	1030
0.683482	2	1	4	1030
0.683522	2	1	4	1030
0.683562	2	1	4	1030
0.683602	2	1	4	1030
0.683642	2	1	4	1030
0.683682	2	1	4	1030
0.683722	2	1	4	1030
0.683762	2	1	4	1030
0.683802	2	1	4	1030
0.683842	2	1	4	1030
0.683882	2	1	4	1030
0.683922	2	1	4	1030
0.683962	2	1	4	1030
0.684002	2	1	4	1030
0.684042	2	1	4	1030
0.684082	2	1	4	1030
0.684122	2	1	4	1030
0.684162	2	1	4	1030
0.684202	2	1	4	1030
0.684242	2	1	4	1030
0.684282	2	1	4	1030
0.684322	2	1	4	1030
0.684362	2	1	4	1030
0.684402	2	1	4	1030
0.684442	2	1	4	1030
0.684482	2	1	4	1030
0.684522	2	1	4	1030
0.684562	2	1	4	1030
0.684602	2	1	4	1030
0.684642	2	1	4	1030
0.684682	2	1	4	1030
0.684722	2	1	4	1030
0.684762	2	1	4	1030
0.684802	2	1	4	1030
0.684842	2	1	4	1030
0.684882	2	1	4	1030
0.684922	2	1	4	1030
0.684962	2	1	4	1030
0.685002	2	1	4	1030
0.685042	2	1	4	1030
0.685082	2	1	4	1030
0.685122	2	1	4	1030
0.685162	2	1	4	1030
0.685202	2	1	4	1030
0.685242	2	1	4	1030
0.685282	2	1	4	1030
0.685322	2	1	4	1030
0.685362	2	1	4	1030
0.685402	2	1	4	1030
0.685442	2	1	4	1030
0.685482	2	1	4	1030
0.685522	2	1	4	1030
0.685562	2	1	4	1030
0.685602	2	1	4	1030
0.685642	2	1	4	1030
0.685682	2	1	4	1030
0.685722	2	1	4	1030
0.685762	2	1	4	1030
0.685802	2	1	4	1030
0.685842	2	1	4	1030
0.685882	2	1	4	1030
0.685922	2	1	4	1030
0.685962	2	1	4	1030
0.686002	2	1	4	1030
0.686042	2	1	4	1030
0.686082	2	1	4	1030
0.686122	2	1	4	1030
0.686162	2	1	4	1030
0.686202	2	1	4	1030
0.686242	2	1	4	1030
0.686282	2	1	4	1030
0.686322	2	1	4	1030
0.686362	2	1	4	1030
0.686402	2	1	4	1030
0.686442	2	1	4	1030
0.686482	2	1	4	1030
0.686522	2	1	4	1030
0.686562	2	1	4	1030
0.686602	2	1	4	1030
0.686642	2	1	4	1030
0.686682	2	1	4	1030
0.686722	2	1	4	1030
0.686762	2	1	4	1030
0.686802	2	1	4	1030
0.686842	2	1	4	1030
0.686882	2	1	4	1030
0.686922	2	1	4	1030
0.686962	2	1	4	1030
0.687002	2	1	4	1030
0.687042	2	1	4	1030
0.687082	2	1	4	1030
0.687122	2	1	4	1030
0.687162	2	1	4	1030
0.687202	2	1	4	1030
0.687242	2	1	4	1030
0.687282	2	1	4	1030
0.687322	2	1	4	1030
0.687362	2	1	4	1030
0.687402	2	1	4	1030
0.687442	2	1	4	1030
0.687482	2	1	4	1030
0.687522	2	1	4	1030
0.687562	2	1	4	1030
0.687602	2	1	4	1030
0.687642	2	1	4	1030
0.687682	2	1	4	1030
0.687722	2	1	4	1030
0.687762	2	1	4	1030
0.687802	2	1	4	1030
0.687842	2	1	4	1030
0.687882	2	1	4	1030
0.687922	2	1	4	1030
0.687962	2	1	4	1030
0.688002	2	1	4	1030
0.688042	2	1	4	1030
0.688082	2	1	4	1030
0.688122	2	1	4	1030
0.688162	2	1	4	1030
0.688202	2	1	4	1030
0.688242	2	1	4	1030
0.688282	2	1	4	1030
0.688322	2	1	4	1030
0.688362	2	1	4	1030
0.688402	2	1	4	1030
0.688442	2	1	4	1030
0.688482	2	1	4	1030
0.688522	2	1	4	1030
0.688562	2	1	4	1030
0.688602	2	1	4	1030
0.688642	2	1	4	1030
0.688682	2	1	4	1030
0.688722	2	1	4	1030
0.688762	2	1	4	1030
0.688802	2	1	4	1030
0.688842	2	1	4	1030
0.688882	2	1	4	1030
0.688922	2	1	4	1030
0.688962	2	1	4	1030
0.689002	2	1	4	1030
0.689042	2	1	4	1030
0.689082	2	1	4	1030
0.689122	2	1	4	1030
0.689162	2	1	4	1030
0.689202	2	1	4	1030
0.689242	2	1	4	1030
0.689282	2	1	4	1030
0.689322	2	1	4	1030
0.689362	2	1	4	1030
0.689402	2	1	4	1030
0.689442	2	1	4	1030
0.689482	2	1	4	1030
0.689522	2	1	4	1030
0.689562	2	1	4	1030
0.689602	2	1	4	1030
0.689642	2	1	4	1030
0.689682	2	1	4	1030
0.689722	2	1	4	1030
0.689762	2	1	4	1030
0.689802	2	1	4	1030
0.689842	2	1	4	1030
0.689882	2	1	4	1030
0.689922	2	1	4	1030
0.689962	2	1	4	1030
0.690002	2	1	4	1030
0.690042	2	1	4	1030
0.690082	2	1	4	1030
0.690122	2	1	4	1030
0.690162	2	1	4	1030
0.690202	2	1	4	1030
0.690242	2	1	4	1030
0.690282	2	1	4	1030
0.690322	2	1	4	1030
0.690362	2	1	4	1030
0.690402	2	1	4	1030
0.690442	2	1	4	1030
0.690482	2	1	4	1030
0.690522	2	1	4	1030
0.690562	2	1	4	1030
0.690602	2	1	4	1030
0.690642	2	1	4	1030
0.690682	2	1	4	1030
0.690722	2	1	4	1030
0.690762	2	1	4	1030
0.690802	2	1	4	1030
0.690842	2	1	4	1030
0.690882	2	1	4	1030
0.690922	2	1	4	1030
0.690962	2	1	4	1030
0.691002	2	1	4	1030
0.691042	2	1	4	1030
0.691082	2	1	4	1030
0.691122	2	1	4	1030
0.691162	2	1	4	1030
0.691202	2	1	4	1030
0.691242	2	1	4	1030
0.691282	2	1	4	1030
0.691322	2	1	4	1030
0.691362	2	1	4	1030
0.691402	2	1	4	1030
0.691442	2	1	4	1030
0.691482	2	1	4	1030
0.691522	2	1	4	1030
0.691562	2	1	4	1030
0.691602	2	1	4	1030
0.691642	2	1	4	1030
0.691682	2	1	4	1030
0.691722	2	1	4	1030
0.691762	2	1	4	1030
0.691802	2	1	4	1030
0.691842	2	1	4	1030
0.691882	2	1	4	1030
0.691922	2	1	4	1030
0.691962	2	1	4	1030
0.692002	2	1	4	1030
0.692042	2	1	4	1030
0.692082	2	1	4	1030
0.692122	2	1	4	1030
0.692162	2	1	4	1030
0.692202	2	1	4	1030
0.692242	2	1	4	1030
0.692282	2	1	4	1030
0.692322	2	1	4	1030
0.692362	2	1	4	1030
0.692402	2	1	4	1030
0.692442	2	1	4	1030
0.692482	2	1	4	1030
0.692522	2	1	4	1030
0.692562	2	1	4	1030
0.692602	2	1	4	1030
0.692642	2	1	4	1030
0.692682	2	1	4	1030
0.692722	2	1	4	1030
0.692762	2	1	4	1030
0.692802	2	1	4	1030
0.692842	2	1	4	1030
0.692882	2	1	4	1030
0.692922	2	1	4	1030
0.692962	2	1	4	1030
0.693002	2	1	4	1030
0.693042	2	1	4	1030
0.693082	2	1	4	1030
0.693122	2	1	4	1030
0.693162	2	1	4	1030
0.693202	2	1	4	1030
0.693242	2	1	4	1030
0.693282	2	1	4	1030
0.693322	2	1	4	1030
0.693362	2	1	4	1030
0.693402	2	1	4	1030
0.693442	2	1	4	1030
0.693482	2	1	4	1030
0.693522	2	1	4	1030
0.693562	2	1	4	1030
0.693602	2	1	4	1030
0.693642	2	1	4	1030
0.693682	2	1	4	1030
0.693722	2	1	4	1030
0.693762	2	1	4	1030
0.693802	2	1	4	1030
0.693842	2	1	4	1030
0.693882	2	1	4	1030
0.693922	2	1	4	1030
0.693962	2	1	4	1030
0.694002	2	1	4	1030
0.694042	2	1	4	1030
0.694082	2	1	4	1030
0.694122	2	1	4	1030
0.694162	2	1	4	1030
0.694202	2	1	4	1030
0.694242	2	1	4	1030
0.694282	2	1	4	1030
0.694322	2	1	4	1030
0.694362	2	1	4	1030
0.694402	2	1	4	1030
0.694442	2	1	4	1030
0.694482	2	1	4	1030
0.694522	2	1	4	1030
0.694562	2	1	4	1030
0.694602	2	1	4	1030
0.694642	2	1	4	1030
0.694682	2	1	4	1030
0.694722	2	1	4	1030
0.694762	2	1	4	1030
0.694802	2	1	4	1030
0.694842	2	1	4	1030
0.694882	2	1	4	1030
0.694922	2	1	4	1030
0.694962	2	1	4	1030
0.695002	2	1	4	1030
0.695042	2	1	4	1030
0.695082	2	1	4	1030
0.695122	2	1	4	1030
0.695162	2	1	4	1030
0.695202	2	1	4	1030
0.695242	2	1	4	1030
0.695282	2	1	4	1030
0.695322	2	1	4	1030
0.695362	2	1	4	1030
0.695402	2	1	4	1030
0.695442	2	1	4	1030
0.695482	2	1	4	1030
0.695522	2	1	4	1030
0.695562	2	1	4	1030
0.695602	2	1	4	1030
0.695642	2	1	4	1030
0.695682	2	1	4	1030
0.695722	2	1	4	1030
0.695762	2	1	4	1030
0.695802	2	1	4	1030
0.695842	2	1	4	1030
0.695882	2	1	4	1030
0.695922	2	1	4	1030
0.695962	2	1	4	1030
0.696002	2	1	4	1030
0.696042	2	1	4	1030
0.696082	2	1	4	1030
0.696122	2	1	4	1030
0.696162	2	1	4	1030
0.696202	2	1	4	1030
0.696242	2	1	4	1030
0.696282	2	1	4	1030
0.696322	2	1	4	1030
0.696362	2	1	4	1030
0.696402	2	1	4	1030
0.696442	2	1	4	1030
0.696482	2	1	4	1030
0.696522	2	1	4	1030
0.696562	2	1	4	1030
0.696602	2	1	4	1030
0.696642	2	1	4	1030
0.696682	2	1	4	1030
0.696722	2	1	4	1030
0.696762	2	1	4	1030
0.696802	2	1	4	1030
0.696842	2	1	4	1030
0.696882	2	1	4	1030
0.696922	2	1	4	1030
0.696962	2	1	4	1030
0.697002	2	1	4	1030
0.697042	2	1	4	1030
0.697082	2	1	4	1030
0.697122	2	1	4	1030
0.697162	2	1	4	1030
0.697202	2	1	4	1030
0.697242	2	1	4	1030
0.697282	2	1	4	1030
0.697322	2	1	4	1030
0.697362	2	1	4	1030
0.697402	2	1	4	1030
0.697442	2	1	4	1030
0.697482	2	1	4	1030
0.697522	2	1	4	1030
0.697562	2	1	4	1030
0.697602	2	1	4	1030
0.697642	2	1	4	1030
0.697682	2	1	4	1030
0.697722	2	1	4	1030
0.697762	2	1	4	1030
0.697802	2	1	4	1030
0.697842	2	1	4	1030
0.697882	2	1	4	1030
0.697922	2	1	4	1030
0.697962	2	1	4	1030
0.698002	2	1	4	1030
0.698042	2	1	4	1030
0.698082	2	1	4	1030
0.698122	2	1	4	1030
0.698162	2	1	4	1030
0.698202	2	1	4	1030
0.698242	2	1	4	1030
0.698282	2	1	4	1030
0.698322	2	1	4	1030
0.698362	2	1	4	1030
0.698402	2	1	4	1030
0.698442	2	1	4	1030
0.698482	2	1	4	1030
0.698522	2	1	4	1030
0.698562	2	1	4	1030
0.698602	2	1	4	1030
0.698642	2	1	4	1030
0.698682	2	1	4	1030
0.698722	2	1	4	1030
0.698762	2	1	4	1030
0.698802	2	1	4	1030
0.698842	2	1	4	1030
0.698882	2	1	4	1030
0.698922	2	1	4	1030
0.698962	2	1	4	1030
0.699002	2	1	4	1030
0.699042	2	1	4	1030
0.699082	2	1	4	1030
0.699122	2	1	4	1030
0.699162	2	1	4	1030
0.699202	2	1	4	1030
0.699242	2	1	4	1030
0.699282	2	1	4	1030
0.699322	2	1	4	1030
0.699362	2	1	4	1030
0.699402	2	1	4	1030
0.699442	2	1	4	1030
0.699482	2	1	4	1030
0.699522	2	1	4	1030
0.699562	2	1	4	1030
0.699602	2	1	4	1030
0.699642	2	1	4	1030
0.699682	2	1	4	1030
0.699722	2	1	4	1030
0.699762	2	1	4	1030
0.699802	2	1	4	1030
0.699842	2	1	4	1030
0.699882	2	1	4	1030
0.699922	2	1	4	1030
0.699962	2	1	4	1030
0.700002	2	1	4	1030
0.700042	2	1	4	1030
0.700082	2	1	4	1030
0.700122	2	1	4	1030
0.700162	2	1	4	1030
0.700202	2	1	4	1030
0.700242	2	1	4	1030
0.700282	2	1	4	1030
0.700322	2	1	4	1030
0.700362	2	1	4	1030
0.700402	2	1	4	1030
0.700442	2	1	4	1030
0.700482	2	1	4	1030
0.700522	2	1	4	1030
0.700562	2	1	4	1030
0.700602	2	1	4	1030
0.700642	2	1	4	1030
0.700682	2	1	4	1030
0.700722	2	1	4	1030
0.700762	2	1	4	1030
0.700802	2	1	4	1030
0.700842	2	1	4	1030
0.700882	2	1	4	1030
0.700922	2	1	4	1030
0.700962	2	1	4	1030
0.701002	2	1	4	1030
0.701042	2	1	4	1030
0.701082	2	1	4	1030
0.701122	2	1	4	1030
0.701162	2	1	4	1030
0.701202	2	1	4	1030
0.701242	2	1	4	1030
0.701282	2	1	4	1030
0.701322	2	1	4	1030
0.701362	2	1	4	1030
0.701402	2	1	4	1030
0.701442	2	1	4	1030
0.701482	2	1	4	1030
0.701522	2	1	4	1030
0.701562	2	1	4	1030
0.701602	2	1	4	1030
0.701642	2	1	4	1030
0.701682	2	1	4	1030
0.701722	2	1	4	1030
0.701762	2	1	4	1030
0.701802	2	1	4	1030
0.701842	2	1	4	1030
0.701882	2	1	4	1030
0.701922	2	1	4	1030
0.701962	2	1	4	1030
0.702002	2	1	4	1030
0.702042	2	1	4	1030
0.702082	2	1	4	1030
0.702122	2	1	4	1030
0.702162	2	1	4	1030
0.702202	2	1	4	1030
0.702242	2	1	4	1030
0.702282	2	1	4	1030
0.702322	2	1	4	1030
0.702362	2	1	4	1030
0.702402	2	1	4	1030
0.702442	2	1	4	1030
0.702482	2	1	4	1030
0.702522	2	1	4	1030
0.702562	2	1	4	1030
0.702602	2	1	4	1030
0.702642	2	1	4	1030
0.702682	2	1	4	1030
0.702722	2	1	4	1030
0.702762	2	1	4	1030
0.702802	2	1	4	1030
0.702842	2	1	4	1030
0.702882	2	1	4	1030
0.702922	2	1	4	1030
0.702962	2	1	4	1030
0.703002	2	1	4	1030
0.703042	2	1	4	1030
0.703082	2	1	4	1030
0.703122	2	1	4	1030
0.703162	2	1	4	1030
0.703202	2	1	4	1030
0.703242	2	1	4	1030
0.703282	2	1	4	1030
0.703322	2	1	4	1030
0.703362	2	1	4	1030
0.703402	2	1	4	1030
0.703442	2	1	4	1030
0.703482	2	1	4	1030
0.703522	2	1	4	1030
0.703562	2	1	4	1030
0.703602	2	1	4	1030
0.703642	2	1	4	1030
0.703682	2	1	4	1030
0.703722	2	1	4	1030
0.703762	2	1	4	1030
0.703802	2	1	4	1030
0.703842	2	1	4	1030
0.703882	2	1	4	1030
0.703922	2	1	4	1030
0.703962	2	1	4	1030
0.704002	2	1	4	1030
0.704042	2	1	4	1030
0.704082	2	1	4	1030
0.704122	2	1	4	1030
0.704162	2	1	4	1030
0.704202	2	1	4	1030
0.704242	2	1	4	1030
0.704282	2	1	4	1030
0.704322	2	1	4	1030
0.704362	2	1	4	1030
0.704402	2	1	4	1030
0.704442	2	1	4	1030
0.704482	2	1	4	1030
0.704522	2	1	4	1030
0.704562	2	1	4	1030
0.704602	2	1	4	1030
0.704642	2	1	4	1030
0.704682	2	1	4	1030
0.704722	2	1	4	1030
0.704762	2	1	4	1030
0.704802	2	1	4	1030
0.704842	2	1	4	1030
0.704882	2	1	4	1030
0.704922	2	1	4	1030
0.704962	2	1	4	1030
0.705002	2	1	4	1030
0.705042	2	1	4	1030
0.705082	2	1	4	1030
0.705122	2	1	4	1030
0.705162	2	1	4	1030
0.705202	2	1	4	1030
0.705242	2	1	4	1030
0.705282	2	1	4	1030
0.705322	2	1	4	1030
0.705362	2	1	4	1030
0.705402	2	1	4	1030
0.705442	2	1	4	1030
0.705482	2	1	4	1030
0.705522	2	1	4	1030
0.705562	2	1	4	1030
0.705602	2	1	4	1030
0.705642	2	1	4	1030
0.705682	2	1	4	1030
0.705722	2	1	4	1030
0.705762	2	1	4	1030
0.705802	2	1	4	1030
0.705842	2	1	4	1030
0.705882	2	1	4	1030
0.705922	2	1	4	1030
0.705962	2	1	4	1030
0.706002	2	1	4	1030
0.706042	2	1	4	1030
0.706082	2	1	4	1030
0.706122	2	1	4	1030
0.706162	2	1	4	1030
0.706202	2	1	4	1030
0.706242	2	1	4	1030
0.706282	2	1	4	1030
0.706322	2	1	4	1030
0.706362	2	1	4	1030
0.706402	2	1	4	1030
0.706442	2	1	4	1030
0.706482	2	1	4	1030
0.706522	2	1	4	1030
0.706562	2	1	4	1030
0.706602	2	1	4	1030
0.706642	2	1	4	1030
0.706682	2	1	4	1030
0.706722	2	1	4	1030
0.706762	2	1	4	1030
0.706802	2	1	4	1030
0.706842	2	1	4	1030
0.706882	2	1	4	1030
0.706922	2	1	4	1030
0.706962	2	1	4	1030
0.707002	2	1	4	1030
0.707042	2	1	4	1030
0.707082	2	1	4	1030
0.707122	2	1	4	1030
0.707162	2	1	4	1030
0.707202	2	1	4	1030
0.707242	2	1	4	1030
0.707282	2	1	4	1030
0.707322	2	1	4	1030
0.707362	2	1	4	1030
0.707402	2	1	4	1030
0.707442	2	1	4	1030
0.707482	2	1	4	1030
0.707522	2	1	4	1030
0.707562	2	1	4	1030
0.707602	2	1	4	1030
0.707642	2	1	4	1030
0.707682	2	1	4	1030
0.707722	2	1	4	1030
0.707762	2	1	4	1030
0.707802	2	1	4	1030
0.707842	2	1	4	1030
0.707882	2	1	4	1030
0.707922	2	1	4	1030
0.707962	2	1	4	1030
0.708002	2	1	4	1030
0.708042	2	1	4	1030
0.708082	2	1	4	1030
0.708122	2	1	4	1030
0.708162	2	1	4	1030
0.708202	2	1	4	1030
0.708242	2	1	4	1030
0.708282	2	1	4	1030
0.708322	2	1	4	1030
0.708362	2	1	4	1030
0.708402	2	1	4	1030
0.708442	2	1	4	1030
0.708482	2	1	4	1030
0.708522	2	1	4	1030
0.708562	2	1	4	1030
0.708602	2	1	4	1030
0.708642	2	1	4	1030
0.708682	2	1	4	1030
0.708722	2	1	4	1030
0.708762	2	1	4	1030
0.708802	2	1	4	1030
0.708842	2	1	4	1030
0.708882	2	1	4	1030
0.708922	2	1	4	1030
0.708962	2	1	4	1030
0.709002	2	1	4	1030
0.709042	2	1	4	1030
0.709082	2	1	4	1030
0.709122	2	1	4	1030
0.709162	2	1	4	1030
0.709202	2	1	4	1030
0.709242	2	1	4	1030
0.709282	2	1	4	1030
0.709322	2	1	4	1030
0.709362	2	1	4	1030
0.709402	2	1	4	1030
0.709442	2	1	4	1030
0.709482	2	1	4	1030
0.709522	2	1	4	1030
0.709562	2	1	4	1030
0.709602	2	1	4	1030
0.709642	2	1	4	1030
0.709682	2	1	4	1030
0.709722	2	1	4	1030
0.709762	2	1	4	1030
0.709802	2	1	4	1030
0.709842	2	1	4	1030
0.709882	2	1	4	1030
0.709922	2	1	4	1030
0.709962	2	1	4	1030
0.710002	2	1	4	1030
0.710042	2	1	4	1030
0.710082	2	1	4	1030
0.710122	2	1	4	1030
0.710162	2	1	4	1030
0.710202	2	1	4	1030
0.710242	2	1	4	1030
0.710282	2	1	4	1030
0.710322	2	1	4	1030
0.710362	2	1	4	1030
0.710402	2	1	4	1030
0.710442	2	1	4	1030
0.710482	2	1	4	1030
0.710522	2	1	4	1030
0.710562	2	1	4	1030
0.710602	2	1	4	1030
0.710642	2	1	4	1030
0.710682	2	1	4	1030
0.710722	2	1	4	1030
0.710762	2	1	4	1030
0.710802	2	1	4	1030
0.710842	2	1	4	1030
0.710882	2	1	4	1030
0.710922	2	1	4	1030
0.710962	2	1	4	1030
0.711002	2	1	4	1030
0.711042	2	1	4	1030
0.711082	2	1	4	1030
0.711122	2	1	4	1030
0.711162	2	1	4	1030
0.711202	2	1	4	1030
0.711242	2	1	4	1030
0.711282	2	1	4	1030
0.711322	2	1	4	1030
0.711362	2	1	4	1030
0.711402	2	1	4	1030
0.711442	2	1	4	1030
0.711482	2	1	4	1030
0.711522	2	1	4	1030
0.711562	2	1	4	1030
0.711602	2	1	4	1030
0.711642	2	1	4	1030
0.711682	2	1	4	1030
0.711722	2	1	4	1030
0.711762	2	1	4	1030
0.711802	2	1	4	1030
0.711842	2	1	4	1030
0.711882	2	1	4	1030
0.711922	2	1	4	1030
0.711962	2	1	4	1030
0.712002	2	1	4	1030
0.712042	2	1	4	1030
0.712082	2	1	4	1030
0.712122	2	1	4	1030
0.712162	2	1	4	1030
0.712202	2	1	4	1030
0.712242	2	1	4	1030
0.712282	2	1	4	1030
0.712322	2	1	4	1030
0.712362	2	1	4	1030
0.712402	2	1	4	1030
0.712442	2	1	4	1030
0.712482	2	1	4	1030
0.712522	2	1	4	1030
0.712562	2	1	4	1030
0.712602	2	1	4	1030
0.712642	2	1	4	1030
0.712682	2	1	4	1030
0.712722	2	1	4	1030
0.712762	2	1	4	1030
0.712802	2	1	4	1030
0.712842	2	1	4	1030
0.712882	2	1	4	1030
0.712922	2	1	4	1030
0.712962	2	1	4	1030
0.713002	2	1	4	1030
0.713042	2	1	4	1030
0.713082	2	1	4	1030
0.713122	2	1	4	1030
0.713162	2	1	4	1030
0.713202	2	1	4	1030
0.713242	2	1	4	1030
0.713282	2	1	4	1030
0.713322	2	1	4	1030
0.713362	2	1	4	1030
0.713402	2	1	4	1030
0.713442	2	1	4	1030
0.713482	2	1	4	1030
0.713522	2	1	4	1030
0.713562	2	1	4	1030
0.713602	2	1	4	1030
0.713642	2	1	4	1030
0.713682	2	1	4	1030
0.713722	2	1	4	1030
0.713762	2	1	4	1030
0.713802	2	1	4	1030
0.713842	2	1	4	1030
0.713882	2	1	4	1030
0.713922	2	1	4	1030
0.713962	2	1	4	1030
0.714002	2	1	4	1030
0.714042	2	1	4	1030
0.714082	2	1	4	1030
0.714122	2	1	4	1030
0.714162	2	1	4	1030
0.714202	2	1	4	1030
0.714242	2	1	4	1030
0.714282	2	1	4	1030
0.714322	2	1	4	1030
0.714362	2	1	4	1030
0.714402	2	1	4	1030
0.714442	2	1	4	1030
0.714482	2	1	4	1030
0.714522	2	1	4	1030
0.714562	2	1	4	1030
0.714602	2	1	4	1030
0.714642	2	1	4	1030
0.714682	2	1	4	1030
0.714722	2	1	4	1030
0.714762	2	1	4	1030
0.714802	2	1	4	1030
0.714842	2	1	4	1030
0.714882	2	1	4	1030
0.714922	2	1	4	1030
0.714962	2	1	4	1030
0.715002	2	1	4	1030
0.715042	2	1	4	1030
0.715082	2	1	4	1030
0.715122	2	1	4	1030
0.715162	2	1	4	1030
0.715202	2	1	4	1030
0.715242	2	1	4	1030
0.715282	2	1	4	1030
0.715322	2	1	4	1030
0.715362	2	1	4	1030
0.715402	2	1	4	1030
0.715442	2	1	4	1030
0.715482	2	1	4	1030
0.715522	2	1	4	1030
0.715562	2	1	4	1030
0.715602	2	1	4	1030
0.715642	2	1	4	1030
0.715682	2	1	4	1030
0.715722	2	1	4	1030
0.715762	2	1	4	1030
0.715802	2	1	4	1030
0.715842	2	1	4	1030
0.715882	2	1	4	1030
0.715922	2	1	4	1030
0.715962	2	1	4	1030
0.716002	2	1	4	1030
0.716042	2	1	4	1030
0.716082	2	1	4	1030
0.716122	2	1	4	1030
0.716162	2	1	4	1030
0.716202	2	1	4	1030
0.716242	2	1	4	1030
0.716282	2	1	4	1030
0.716322	2	1	4	1030
0.716362	2	1	4	1030
0.716402	2	1	4	1030
0.716442	2	1	4	1030
0.716482	2	1	4	1030
0.716522	2	1	4	1030
0.716562	2	1	4	1030
0.716602	2	1	4	1030
0.716642	2	1	4	1030
0.716682	2	1	4	1030
0.716722	2	1	4	1030
0.716762	2	1	4	1030
0.716802	2	1	4	1030
0.716842	2	1	4	1030
0.716882	2	1	4	1030
0.716922	2	1	4	1030
0.716962	2	1	4	1030
0.717002	2	1	4	1030
0.717042	2	1	4	1030
0.717082	2	1	4	1030
0.717122	2	1	4	1030
0.717162	2	1	4	1030
0.717202	2	1	4	1030
0.717242	2	1	4	1030
0.717282	2	1	4	1030
0.717322	2	1	4	1030
0.717362	2	1	4	1030
0.717402	2	1	4	1030
0.717442	2	1	4	1030
0.717482	2	1	4	1030
0.717522	2	1	4	1030
0.717562	2	1	4	1030
0.717602	2	1	4	1030
0.717642	2	1	4	1030
0.717682	2	1	4	1030
0.717722	2	1	4	1030
0.717762	2	1	4	1030
0.717802	2	1	4	1030
0.717842	2	1	4	1030
0.717882	2	1	4	1030
0.717922	2	1	4	1030
0.717962	2	1	4	1030
0.718002	2	1	4	1030
0.718042	2	1	4	1030
0.718082	2	1	4	1030
0.718122	2	1	4	1030
0.718162	2	1	4	1030
0.718202	2	1	4	1030
0.718242	2	1	4	1030
0.718282	2	1	4	1030
0.718322	2	1	4	1030
0.718362	2	1	4	1030
0.718402	2	1	4	1030
0.718442	2	1	4	1030
0.718482	2	1	4	1030
0.718522	2	1	4	1030
0.718562	2	1	4	1030
0.718602	2	1	4	1030
0.718642	2	1	4	1030
0.718682	2	1	4	1030
0.718722	2	1	4	1030
0.718762	2	1	4	1030
0.718802	2	1	4	1030
0.718842	2	1	4	1030
0.718882	2	1	4	1030
0.718922	2	1	4	1030
0.718962	2	1	4	1030
0.719002	2	1	4	1030
0.719042	2	1	4	1030
0.719082	2	1	4	1030
0.719122	2	1	4	1030
0.719162	2	1	4	1030
0.719202	2	1	4	1030
0.719242	2	1	4	1030
0.719282	2	1	4	1030
0.719322	2	1	4	1030
0.719362	2	1	4	1030
0.719402	2	1	4	1030
0.719442	2	1	4	1030
0.719482	2	1	4	1030
0.719522	2	1	4	1030
0.719562	2	1	4	1030
0.719602	2	1	4	1030
0.719642	2	1	4	1030
0.719682	2	1	4	1030
0.719722	2	1	4	1030
0.719762	2	1	4	1030
0.719802	2	1	4	1030
0.719842	2	1	4	1030
0.719882	2	1	4	1030
0.719922	2	1	4	1030
0.719962	2	1	4	1030
0.720002	2	1	4	1030
0.720042	2	1	4	1030
0.720082	2	1	4	1030
0.720122	2	1	4	1030
0.720162	2	1	4	1030
0.720202	2	1	4	1030
0.720242	2	1	4	1030
0.720282	2	1	4	1030
0.720322	2	1	4	1030
0.720362	2	1	4	1030
0.720402	2	1	4	1030
0.720442	2	1	4	1030
0.720482	2	1	4	1030
0.720522	2	1	4	1030
0.720562	2	1	4	1030
0.720602	2	1	4	1030
0.720642	2	1	4	1030
0.720682	2	1	4	1030
0.720722	2	1	4	1030
0.720762	2	1	4	1030
0.720802	2	1	4	1030
0.720842	2	1	4	1030
0.720882	2	1	4	1030
0.720922	2	1	4	1030
0.720962	2	1	4	1030
0.721002	2	1	4	1030
0.721042	2	1	4	1030
0.721082	2	1	4	1030
0.721122	2	1	4	1030
0.721162	2	1	4	1030
0.721202	2	1	4	1030
0.721242	2	1	4	1030
0.721282	2	1	4	1030
0.721322	2	1	4	1030
0.721362	2	1	4	1030
0.721402	2	1	4	1030
0.721442	2	1	4	1030
0.721482	2	1	4	1030
0.721522	2	1	4	1030
0.721562	2	1	4	1030
0.721602	2	1	4	1030
0.721642	2	1	4	1030
0.721682	2	1	4	1030
0.721722	2	1	4	1030
0.721762	2	1	4	1030
0.721802	2	1	4	1030
0.721842	2	1	4	1030
0.721882	2	1	4	1030
0.721922	2	1	4	1030
0.721962	2	1	4	1030
